gvkey,conm,call_year,call_quarter,call_date,transcriptid,ceo_matched,speaker_matched,match_score,n_presenter_segments,n_answer_segments,total_words,filename,match_method,passes_word_filter
016101,AbbVie Inc.,2018,4,2019-01-25,1642397,Richard Gonzalez,Richard Gonzalez,100.0,1,10,3908,016101_2018_Q4_1642397.txt,,True
016101,AbbVie Inc.,2019,1,2019-04-25,1708683,Richard Gonzalez,Richard Gonzalez,100.0,1,8,4390,016101_2019_Q1_1708683.txt,,True
016101,AbbVie Inc.,2019,2,2019-07-26,1782369,Richard Gonzalez,Richard Gonzalez,100.0,1,11,4496,016101_2019_Q2_1782369.txt,,True
016101,AbbVie Inc.,2019,3,2019-11-01,1851146,Richard Gonzalez,Richard Gonzalez,100.0,1,9,3561,016101_2019_Q3_1851146.txt,,True
016101,AbbVie Inc.,2019,4,2020-02-07,1907773,Richard Gonzalez,Richard Gonzalez,100.0,1,11,5178,016101_2019_Q4_1907773.txt,,True
016101,AbbVie Inc.,2020,1,2020-05-01,1995276,Richard Gonzalez,Richard Gonzalez,100.0,1,10,5993,016101_2020_Q1_1995276.txt,,True
016101,AbbVie Inc.,2020,2,2020-07-31,2085746,Richard Gonzalez,Richard Gonzalez,100.0,1,14,4726,016101_2020_Q2_2085746.txt,,True
016101,AbbVie Inc.,2020,3,2020-10-30,3499880,Richard Gonzalez,Richard Gonzalez,100.0,1,16,5976,016101_2020_Q3_3499880.txt,,True
016101,AbbVie Inc.,2020,4,2021-02-03,2190107,Richard Gonzalez,Richard Gonzalez,100.0,1,14,3927,016101_2020_Q4_2190107.txt,,True
016101,AbbVie Inc.,2021,1,2021-04-30,2265775,Richard Gonzalez,Richard Gonzalez,100.0,1,10,2643,016101_2021_Q1_2265775.txt,,True
016101,AbbVie Inc.,2021,2,2021-07-30,2358028,Richard Gonzalez,Richard Gonzalez,100.0,1,7,2318,016101_2021_Q2_2358028.txt,,True
016101,AbbVie Inc.,2021,3,2021-10-29,2418575,Richard Gonzalez,Richard Gonzalez,100.0,1,11,2727,016101_2021_Q3_2418575.txt,,True
016101,AbbVie Inc.,2021,4,2022-02-02,2483061,Richard Gonzalez,Richard Gonzalez,100.0,1,11,3526,016101_2021_Q4_2483061.txt,,True
016101,AbbVie Inc.,2022,1,2022-04-29,2548987,Richard Gonzalez,Richard Gonzalez,100.0,1,5,1788,016101_2022_Q1_2548987.txt,,True
016101,AbbVie Inc.,2022,2,2022-07-29,3069264,Richard Gonzalez,Richard Gonzalez,100.0,1,7,3796,016101_2022_Q2_3069264.txt,,True
016101,AbbVie Inc.,2022,3,2022-10-28,2667865,Richard Gonzalez,Richard Gonzalez,100.0,1,11,3042,016101_2022_Q3_2667865.txt,,True
013721,Zoetis Inc.,2018,1,2018-05-02,1451423,Juan Alaix,Juan Ramón Alaix,100.0,1,18,4024,013721_2018_Q1_1451423.txt,,True
013721,Zoetis Inc.,2018,2,2018-08-02,1533212,Juan Alaix,Juan Ramón Alaix,100.0,1,15,3593,013721_2018_Q2_1533212.txt,,True
013721,Zoetis Inc.,2018,3,2018-11-01,1602110,Juan Alaix,Juan Ramón Alaix,100.0,1,15,3359,013721_2018_Q3_1602110.txt,,True
013721,Zoetis Inc.,2018,4,2019-02-14,1664730,Juan Alaix,Juan Ramón Alaix,100.0,1,10,3872,013721_2018_Q4_1664730.txt,,True
013721,Zoetis Inc.,2019,1,2019-05-02,1731921,Juan Alaix,Juan Ramón Alaix,100.0,1,12,3618,013721_2019_Q1_1731921.txt,,True
013721,Zoetis Inc.,2019,2,2019-08-06,1798831,Juan Alaix,Juan Ramón Alaix,100.0,1,16,3904,013721_2019_Q2_1798831.txt,,True
013721,Zoetis Inc.,2019,3,2019-11-07,1862941,Juan Alaix,Juan Ramón Alaix,100.0,1,14,3146,013721_2019_Q3_1862941.txt,,True
013721,Zoetis Inc.,2020,1,2020-05-06,2008254,Kristin Peck,Kristin Peck,100.0,1,14,5495,013721_2020_Q1_2008254.txt,,True
013721,Zoetis Inc.,2020,2,2020-08-06,2097425,Kristin Peck,Kristin Peck,100.0,1,11,4360,013721_2020_Q2_2097425.txt,,True
013721,Zoetis Inc.,2020,3,2020-11-05,2132277,Kristin Peck,Kristin Peck,100.0,1,12,3538,013721_2020_Q3_2132277.txt,,True
013721,Zoetis Inc.,2020,4,2021-02-16,2212528,Kristin Peck,Kristin Peck,100.0,1,14,4910,013721_2020_Q4_2212528.txt,,True
013721,Zoetis Inc.,2021,1,2021-05-06,2272900,Kristin Peck,Kristin Peck,100.0,1,13,4342,013721_2021_Q1_2272900.txt,,True
013721,Zoetis Inc.,2021,2,2021-08-05,2364736,Kristin Peck,Kristin Peck,100.0,1,12,2947,013721_2021_Q2_2364736.txt,,True
013721,Zoetis Inc.,2021,3,2021-11-04,2425737,Kristin Peck,Kristin Peck,100.0,1,11,3464,013721_2021_Q3_2425737.txt,,True
013721,Zoetis Inc.,2021,4,2022-02-15,2494536,Kristin Peck,Kristin Peck,100.0,1,10,4378,013721_2021_Q4_2494536.txt,,True
013721,Zoetis Inc.,2022,1,2022-05-05,3144803,Kristin Peck,Kristin Peck,100.0,1,11,3435,013721_2022_Q1_3144803.txt,,True
013721,Zoetis Inc.,2022,2,2022-08-04,2615780,Kristin Peck,Kristin Peck,100.0,1,9,3461,013721_2022_Q2_2615780.txt,,True
013721,Zoetis Inc.,2022,3,2022-11-03,2673701,Kristin Peck,Kristin Peck,100.0,1,11,4008,013721_2022_Q3_2673701.txt,,True
026590,Fortive Corporation,2018,1,2018-04-26,1441420,James Lico,James Lico,100.0,1,21,6324,026590_2018_Q1_1441420.txt,,True
026590,Fortive Corporation,2018,2,2018-07-26,1512899,James Lico,James Lico,100.0,1,23,5615,026590_2018_Q2_1512899.txt,,True
026590,Fortive Corporation,2018,3,2018-10-25,1582311,James Lico,James Lico,100.0,1,21,6115,026590_2018_Q3_1582311.txt,,True
026590,Fortive Corporation,2018,4,2019-02-07,1659919,James Lico,James Lico,100.0,1,26,5907,026590_2018_Q4_1659919.txt,,True
026590,Fortive Corporation,2019,1,2019-04-25,3499962,James Lico,James Lico,100.0,1,22,6008,026590_2019_Q1_3499962.txt,,True
026590,Fortive Corporation,2019,2,2019-07-25,1781408,James Lico,James Lico,100.0,1,23,6155,026590_2019_Q2_1781408.txt,,True
026590,Fortive Corporation,2019,3,2019-10-24,1840610,James Lico,James Lico,100.0,1,20,6575,026590_2019_Q3_1840610.txt,,True
026590,Fortive Corporation,2019,4,2020-02-06,1907569,James Lico,James Lico,100.0,2,16,3619,026590_2019_Q4_1907569.txt,,True
026590,Fortive Corporation,2020,1,2020-04-30,2028558,James Lico,James Lico,100.0,1,22,6813,026590_2020_Q1_2028558.txt,,True
026590,Fortive Corporation,2020,2,2020-07-28,2085862,James Lico,James Lico,100.0,1,26,7649,026590_2020_Q2_2085862.txt,,True
026590,Fortive Corporation,2020,3,2020-10-27,2159830,James Lico,James Lico,100.0,1,25,6699,026590_2020_Q3_2159830.txt,,True
026590,Fortive Corporation,2020,4,2021-02-04,2193260,James Lico,James Lico,100.0,1,23,7383,026590_2020_Q4_2193260.txt,,True
026590,Fortive Corporation,2021,1,2021-04-29,2264445,James Lico,James Lico,100.0,2,19,6942,026590_2021_Q1_2264445.txt,,True
026590,Fortive Corporation,2021,2,2021-07-29,2356303,James Lico,James Lico,100.0,2,25,6709,026590_2021_Q2_2356303.txt,,True
026590,Fortive Corporation,2021,3,2021-10-28,2417148,James Lico,James Lico,100.0,2,19,5196,026590_2021_Q3_2417148.txt,,True
026590,Fortive Corporation,2021,4,2022-02-03,2484359,James Lico,James Lico,100.0,2,18,6309,026590_2021_Q4_2484359.txt,,True
026590,Fortive Corporation,2022,1,2022-04-28,2547286,James Lico,James Lico,100.0,2,18,7246,026590_2022_Q1_2547286.txt,,True
026590,Fortive Corporation,2022,2,2022-07-28,2607588,James Lico,James Lico,100.0,2,19,6733,026590_2022_Q2_2607588.txt,,True
026590,Fortive Corporation,2022,3,2022-10-26,2663843,James Lico,James Lico,100.0,2,22,6427,026590_2022_Q3_2663843.txt,,True
014282,Amphenol Corporation,2018,1,2018-04-25,1437211,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,16,5943,014282_2018_Q1_1437211.txt,last_exact,True
014282,Amphenol Corporation,2018,2,2018-07-25,1513965,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,17,8626,014282_2018_Q2_1513965.txt,last_exact,True
014282,Amphenol Corporation,2018,3,2018-10-24,1582457,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,16,7582,014282_2018_Q3_1582457.txt,last_exact,True
014282,Amphenol Corporation,2018,4,2019-01-23,1640455,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,20,9921,014282_2018_Q4_1640455.txt,last_exact,True
014282,Amphenol Corporation,2019,1,2019-04-24,1706403,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,18,6985,014282_2019_Q1_1706403.txt,last_exact,True
014282,Amphenol Corporation,2019,2,2019-07-24,1780232,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,20,10239,014282_2019_Q2_1780232.txt,last_exact,True
014282,Amphenol Corporation,2019,3,2019-10-23,1850465,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,20,9155,014282_2019_Q3_1850465.txt,last_exact,True
014282,Amphenol Corporation,2019,4,2020-01-22,1893435,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,21,8727,014282_2019_Q4_1893435.txt,last_exact,True
014282,Amphenol Corporation,2020,1,2020-04-22,2013884,"Richard Norwitt, J.D.",R. Norwitt,100.0,2,15,9619,014282_2020_Q1_2013884.txt,last_exact,True
014282,Amphenol Corporation,2020,2,2020-07-22,2086174,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,16,9481,014282_2020_Q2_2086174.txt,last_exact,True
014282,Amphenol Corporation,2020,3,2020-10-21,2114784,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,15,8236,014282_2020_Q3_2114784.txt,last_exact,True
014282,Amphenol Corporation,2020,4,2021-01-27,2182538,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,16,7762,014282_2020_Q4_2182538.txt,last_exact,True
014282,Amphenol Corporation,2021,1,2021-04-28,2261279,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,13,6864,014282_2021_Q1_2261279.txt,last_exact,True
014282,Amphenol Corporation,2021,2,2021-07-28,2353181,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,13,6834,014282_2021_Q2_2353181.txt,last_exact,True
014282,Amphenol Corporation,2021,3,2021-10-27,2414527,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,14,6161,014282_2021_Q3_2414527.txt,last_exact,True
014282,Amphenol Corporation,2021,4,2022-01-26,2484922,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,12,7346,014282_2021_Q4_2484922.txt,last_exact,True
014282,Amphenol Corporation,2022,1,2022-04-27,2560927,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,12,6617,014282_2022_Q1_2560927.txt,last_exact,True
014282,Amphenol Corporation,2022,2,2022-07-27,2605887,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,12,6307,014282_2022_Q2_2605887.txt,last_exact,True
014282,Amphenol Corporation,2022,3,2022-10-26,2664067,"Richard Norwitt, J.D.",R. Norwitt,100.0,1,11,7466,014282_2022_Q3_2664067.txt,last_exact,True
063080,"ANSYS, Inc.",2018,1,2018-05-03,1452757,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,13,5015,063080_2018_Q1_1452757.txt,fuzzy,True
063080,"ANSYS, Inc.",2018,2,2018-08-07,1537956,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,11,4999,063080_2018_Q2_1537956.txt,fuzzy,True
063080,"ANSYS, Inc.",2018,3,2018-11-08,1617189,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,12,4777,063080_2018_Q3_1617189.txt,fuzzy,True
063080,"ANSYS, Inc.",2018,4,2019-02-28,1677869,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,10,4130,063080_2018_Q4_1677869.txt,fuzzy,True
063080,"ANSYS, Inc.",2019,1,2019-05-02,1726662,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,11,4010,063080_2019_Q1_1726662.txt,fuzzy,True
063080,"ANSYS, Inc.",2019,2,2019-08-06,1798763,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,13,4723,063080_2019_Q2_1798763.txt,fuzzy,True
063080,"ANSYS, Inc.",2019,3,2019-11-07,1861826,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,12,4434,063080_2019_Q3_1861826.txt,fuzzy,True
063080,"ANSYS, Inc.",2019,4,2020-02-27,1934019,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,14,5188,063080_2019_Q4_1934019.txt,fuzzy,True
063080,"ANSYS, Inc.",2020,1,2020-05-07,1982605,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,6,4123,063080_2020_Q1_1982605.txt,fuzzy,True
063080,"ANSYS, Inc.",2020,2,2020-08-06,2113916,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,7,2930,063080_2020_Q2_2113916.txt,fuzzy,True
063080,"ANSYS, Inc.",2020,3,2020-11-05,2130450,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,7,2916,063080_2020_Q3_2130450.txt,fuzzy,True
063080,"ANSYS, Inc.",2020,4,2021-02-25,2289419,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,9,4321,063080_2020_Q4_2289419.txt,fuzzy,True
063080,"ANSYS, Inc.",2021,1,2021-05-06,2272714,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,11,3954,063080_2021_Q1_2272714.txt,fuzzy,True
063080,"ANSYS, Inc.",2021,2,2021-08-05,2364650,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,9,4119,063080_2021_Q2_2364650.txt,fuzzy,True
063080,"ANSYS, Inc.",2021,3,2021-11-04,2425538,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,13,4393,063080_2021_Q3_2425538.txt,fuzzy,True
063080,"ANSYS, Inc.",2021,4,2022-02-24,2505583,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,10,3754,063080_2021_Q4_2505583.txt,fuzzy,True
063080,"ANSYS, Inc.",2022,1,2022-05-05,2595546,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,9,4322,063080_2022_Q1_2595546.txt,fuzzy,True
063080,"ANSYS, Inc.",2022,2,2022-08-04,2615960,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,10,3645,063080_2022_Q2_2615960.txt,fuzzy,True
063080,"ANSYS, Inc.",2022,3,2022-11-03,2673546,"Ajei Gopal, Ph.D.",Ajei Gopal,100.0,1,9,4546,063080_2022_Q3_2673546.txt,fuzzy,True
114524,eBay Inc.,2018,1,2018-04-25,1439711,"Devin Wenig, J.D.",Devin Wenig,100.0,1,10,3072,114524_2018_Q1_1439711.txt,last_exact,True
114524,eBay Inc.,2018,2,2018-07-18,1502927,"Devin Wenig, J.D.",Devin Wenig,100.0,1,13,3875,114524_2018_Q2_1502927.txt,last_exact,True
114524,eBay Inc.,2018,3,2018-10-30,1592129,"Devin Wenig, J.D.",Devin Wenig,100.0,1,10,4098,114524_2018_Q3_1592129.txt,last_exact,True
114524,eBay Inc.,2018,4,2019-01-29,1643516,"Devin Wenig, J.D.",Devin Wenig,100.0,1,11,3936,114524_2018_Q4_1643516.txt,last_exact,True
114524,eBay Inc.,2019,1,2019-04-23,1704069,"Devin Wenig, J.D.",Devin Wenig,100.0,1,11,3214,114524_2019_Q1_1704069.txt,last_exact,True
114524,eBay Inc.,2019,2,2019-07-17,1773643,"Devin Wenig, J.D.",Devin Wenig,100.0,1,9,2909,114524_2019_Q2_1773643.txt,last_exact,True
012635,"Fiserv, Inc.",2018,1,2018-05-01,1451245,"Jeffery Yabuki, B.S., CPA",Jeffery Yabuki,100.0,2,22,4902,012635_2018_Q1_1451245.txt,last_exact,True
012635,"Fiserv, Inc.",2018,2,2018-07-31,1525917,"Jeffery Yabuki, B.S., CPA",Jeffery Yabuki,100.0,2,25,5012,012635_2018_Q2_1525917.txt,last_exact,True
012635,"Fiserv, Inc.",2018,3,2018-10-31,1624817,"Jeffery Yabuki, B.S., CPA",Jeffery Yabuki,100.0,2,23,4910,012635_2018_Q3_1624817.txt,last_exact,True
012635,"Fiserv, Inc.",2018,4,2019-02-07,2717650,"Jeffery Yabuki, B.S., CPA",Jeffrey Yabuki,100.0,2,21,5847,012635_2018_Q4_2717650.txt,last_exact,True
012635,"Fiserv, Inc.",2019,1,2019-04-30,1716451,"Jeffery Yabuki, B.S., CPA",Jeffery Yabuki,100.0,2,24,5315,012635_2019_Q1_1716451.txt,last_exact,True
012635,"Fiserv, Inc.",2019,2,2019-07-25,1781547,"Jeffery Yabuki, B.S., CPA",Jeffery Yabuki,100.0,2,19,6056,012635_2019_Q2_1781547.txt,last_exact,True
012635,"Fiserv, Inc.",2019,3,2019-11-06,1872037,"Jeffery Yabuki, B.S., CPA",Jeffery Yabuki,100.0,2,20,4496,012635_2019_Q3_1872037.txt,last_exact,True
012635,"Fiserv, Inc.",2019,4,2020-02-04,1901252,"Jeffery Yabuki, B.S., CPA",Jeffery Yabuki,100.0,2,29,5857,012635_2019_Q4_1901252.txt,last_exact,True
001161,"Advanced Micro Devices, Inc.",2018,1,2018-04-25,1439689,"Lisa Su, Ph.D.",Lisa Su,100.0,1,23,4090,001161_2018_Q1_1439689.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2018,2,2018-07-25,1541798,"Lisa Su, Ph.D.",Lisa Su,100.0,1,29,4628,001161_2018_Q2_1541798.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2018,3,2018-10-24,1576930,"Lisa Su, Ph.D.",Lisa Su,100.0,1,30,4016,001161_2018_Q3_1576930.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2018,4,2019-01-29,1643513,"Lisa Su, Ph.D.",Lisa Su,100.0,1,20,3911,001161_2018_Q4_1643513.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2019,1,2019-04-30,1716972,"Lisa Su, Ph.D.",Lisa Su,100.0,1,21,3323,001161_2019_Q1_1716972.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2019,2,2019-07-30,1789337,"Lisa Su, Ph.D.",Lisa Su,100.0,1,29,3363,001161_2019_Q2_1789337.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2019,3,2019-10-29,1846373,"Lisa Su, Ph.D.",Lisa Su,100.0,1,19,4258,001161_2019_Q3_1846373.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2019,4,2020-01-28,1897451,"Lisa Su, Ph.D.",Lisa Su,100.0,1,23,3622,001161_2019_Q4_1897451.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2020,1,2020-04-28,2017567,"Lisa Su, Ph.D.",Lisa Su,100.0,1,26,4410,001161_2020_Q1_2017567.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2020,2,2020-07-28,2085919,"Lisa Su, Ph.D.",Lisa Su,100.0,1,26,4924,001161_2020_Q2_2085919.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2020,3,2020-10-27,2153507,"Lisa Su, Ph.D.",Lisa Su,100.0,2,21,5106,001161_2020_Q3_2153507.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2020,4,2021-01-26,2181802,"Lisa Su, Ph.D.",Lisa Su,100.0,1,30,5141,001161_2020_Q4_2181802.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2021,1,2021-04-27,2259888,"Lisa Su, Ph.D.",Lisa Su,100.0,1,20,5095,001161_2021_Q1_2259888.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2021,2,2021-07-27,2352127,"Lisa Su, Ph.D.",Lisa Su,100.0,1,16,4011,001161_2021_Q2_2352127.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2021,3,2021-10-26,2413301,"Lisa Su, Ph.D.",Lisa Su,100.0,1,21,3853,001161_2021_Q3_2413301.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2021,4,2022-02-01,2483841,"Lisa Su, Ph.D.",Lisa Su,100.0,1,20,4100,001161_2021_Q4_2483841.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2022,1,2022-05-03,2575036,"Lisa Su, Ph.D.",Lisa Su,100.0,1,21,4951,001161_2022_Q1_2575036.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2022,2,2022-08-02,2617159,"Lisa Su, Ph.D.",Lisa Su,100.0,1,17,4501,001161_2022_Q2_2617159.txt,fuzzy,True
001161,"Advanced Micro Devices, Inc.",2022,3,2022-11-01,2671032,"Lisa Su, Ph.D.",Lisa Su,100.0,1,23,4855,001161_2022_Q3_2671032.txt,fuzzy,True
003226,Comcast Corporation,2021,2,2021-07-29,2355809,Brian Roberts,Brian L. Roberts;Chairman and CEO,100.0,1,3,2613,003226_2021_Q2_2355809.txt,fuzzy,True
005047,General Electric Company,2019,1,2019-04-30,1718444,"H. Culp, Jr.",H. Culp,100.0,2,14,3609,005047_2019_Q1_1718444.txt,last_exact,True
005047,General Electric Company,2019,2,2019-07-31,1790160,"H. Culp, Jr.",H. Culp,100.0,3,9,4183,005047_2019_Q2_1790160.txt,last_exact,True
005047,General Electric Company,2019,3,2019-10-30,1851169,"H. Culp, Jr.",H. Culp,100.0,2,11,4315,005047_2019_Q3_1851169.txt,last_exact,True
005047,General Electric Company,2019,4,2020-01-29,1897315,"H. Culp, Jr.",H. Culp,100.0,2,15,5080,005047_2019_Q4_1897315.txt,last_exact,True
005047,General Electric Company,2020,1,2020-04-29,2018264,"H. Culp, Jr.",H. Culp,100.0,2,30,7709,005047_2020_Q1_2018264.txt,last_exact,True
005047,General Electric Company,2020,2,2020-07-29,2078334,"H. Culp, Jr.",H. Culp,100.0,2,11,3642,005047_2020_Q2_2078334.txt,last_exact,True
005047,General Electric Company,2020,3,2020-10-28,2153188,"H. Culp, Jr.",H. Culp,100.0,2,10,4184,005047_2020_Q3_2153188.txt,last_exact,True
005047,General Electric Company,2020,4,2021-01-26,2181497,"H. Culp, Jr.",H. Culp,100.0,2,8,4124,005047_2020_Q4_2181497.txt,last_exact,True
005047,General Electric Company,2021,1,2021-04-27,2261099,"H. Culp, Jr.",H. Culp,100.0,2,9,4082,005047_2021_Q1_2261099.txt,last_exact,True
005047,General Electric Company,2021,2,2021-07-27,2351657,"H. Culp, Jr.",H. Culp,100.0,2,5,2678,005047_2021_Q2_2351657.txt,last_exact,True
005047,General Electric Company,2021,3,2021-10-26,2412909,"H. Culp, Jr.",H. Culp,100.0,2,10,4198,005047_2021_Q3_2412909.txt,last_exact,True
005047,General Electric Company,2021,4,2022-01-25,2476857,"H. Culp, Jr.",H. Culp,100.0,2,6,4585,005047_2021_Q4_2476857.txt,last_exact,True
005047,General Electric Company,2022,1,2022-04-26,2543312,"H. Culp, Jr.",H. Culp,100.0,2,8,4325,005047_2022_Q1_2543312.txt,last_exact,True
005047,General Electric Company,2022,2,2022-07-26,2604296,"H. Culp, Jr.",H. Culp,100.0,2,7,3993,005047_2022_Q2_2604296.txt,last_exact,True
005047,General Electric Company,2022,3,2022-10-25,2662326,"H. Culp, Jr.",H. Culp,100.0,2,9,4096,005047_2022_Q3_2662326.txt,last_exact,True
008543,"Altria Group, Inc.",2018,2,2018-07-26,1520444,"Howard Willard, III, BA (Ho",Howard Willard,100.0,1,24,4566,008543_2018_Q2_1520444.txt,fuzzy,True
008543,"Altria Group, Inc.",2018,3,2018-10-25,1582441,"Howard Willard, III, BA (Ho",Howard Willard,100.0,1,27,4104,008543_2018_Q3_1582441.txt,fuzzy,True
008543,"Altria Group, Inc.",2018,4,2019-01-31,1662172,"Howard Willard, III, BA (Ho",Howard Willard,100.0,1,22,6008,008543_2018_Q4_1662172.txt,fuzzy,True
008543,"Altria Group, Inc.",2019,1,2019-04-25,1715315,"Howard Willard, III, BA (Ho",Howard Willard,100.0,2,24,6266,008543_2019_Q1_1715315.txt,fuzzy,True
008543,"Altria Group, Inc.",2019,2,2019-07-30,1788833,"Howard Willard, III, BA (Ho",Howard Willard,100.0,1,30,7042,008543_2019_Q2_1788833.txt,fuzzy,True
008543,"Altria Group, Inc.",2019,3,2019-10-31,1850816,"Howard Willard, III, BA (Ho",Howard Willard,100.0,1,25,5851,008543_2019_Q3_1850816.txt,fuzzy,True
008543,"Altria Group, Inc.",2019,4,2020-01-30,1899668,"Howard Willard, III, BA (Ho",Howard Willard,100.0,1,19,3429,008543_2019_Q4_1899668.txt,fuzzy,True
148349,TransDigm Group Incorporated,2019,1,2019-02-05,1648601,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,30,2811,148349_2019_Q1_1648601.txt,fuzzy,True
148349,TransDigm Group Incorporated,2019,2,2019-05-07,1737024,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,27,2437,148349_2019_Q2_1737024.txt,fuzzy,True
148349,TransDigm Group Incorporated,2019,3,2019-08-06,1800829,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,25,3607,148349_2019_Q3_1800829.txt,fuzzy,True
148349,TransDigm Group Incorporated,2019,4,2019-11-19,1888277,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,15,2634,148349_2019_Q4_1888277.txt,fuzzy,True
148349,TransDigm Group Incorporated,2020,1,2020-02-04,1905284,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,24,3059,148349_2020_Q1_1905284.txt,fuzzy,True
148349,TransDigm Group Incorporated,2020,2,2020-05-05,1998972,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,37,3916,148349_2020_Q2_1998972.txt,fuzzy,True
148349,TransDigm Group Incorporated,2020,3,2020-08-04,2109369,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,20,4059,148349_2020_Q3_2109369.txt,fuzzy,True
148349,TransDigm Group Incorporated,2020,4,2020-11-12,2144845,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,33,4193,148349_2020_Q4_2144845.txt,fuzzy,True
148349,TransDigm Group Incorporated,2021,1,2021-02-09,2200768,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,37,3195,148349_2021_Q1_2200768.txt,fuzzy,True
148349,TransDigm Group Incorporated,2021,2,2021-05-11,3083573,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,37,4041,148349_2021_Q2_3083573.txt,fuzzy,True
148349,TransDigm Group Incorporated,2021,3,2021-08-10,2371678,"Kevin Stein, Ph.D.",Kevin Stein,100.0,1,16,2609,148349_2021_Q3_2371678.txt,fuzzy,True
